,pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,fielder_2,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,pitcher.1,fielder_2.1,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp
2461,FF,2023-09-10,96.6,-0.88,5.53,"Jax, Griffin",621466,643377,,foul,,,,,12,DJ Stewart doubles (6) on a line drive to center fielder Willi Castro.   Francisco Lindor scores.    Jeff McNeil scores.,R,L,R,MIN,NYM,S,,,3,2,2023,-0.58,1.65,0.25,3.35,,596019,643446,1,9,Top,,,,,543877,,,4.355469057359145,-140.54353905265378,-3.9483213830927646,-8.741572739238203,34.26612484140942,-9.692226433940393,3.1,1.4,220,71.7,31,96.4,2488,6.3,716639,643377,543877,456781,571657,668904,621043,670242,650489,596146,54.16,,,,,,,,63,8,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,208,0.0,0.0
2523,ST,2023-09-10,87.4,-1.02,5.55,"Jax, Griffin",621466,643377,,foul,,,,,3,DJ Stewart doubles (6) on a line drive to center fielder Willi Castro.   Francisco Lindor scores.    Jeff McNeil scores.,R,L,R,MIN,NYM,S,,,3,2,2023,1.06,0.19,0.6,2.82,,596019,643446,1,9,Top,,,,,543877,,,1.7104996347141712,-127.33471727276353,-0.8008284860412218,11.170167180993232,27.46701830921564,-30.16373013330366,3.1,1.4,165,82.6,63,87.5,3098,6.4,716639,643377,543877,456781,571657,668904,621043,670242,650489,596146,54.12,,,,,,,,63,7,Sweeper,0,0,0,0,0,0,0,0,Strategic,Standard,40,0.0,0.0
2629,ST,2023-09-10,84.7,-1.05,5.51,"Jax, Griffin",621466,643377,,ball,,,,,11,DJ Stewart doubles (6) on a line drive to center fielder Willi Castro.   Francisco Lindor scores.    Jeff McNeil scores.,R,L,R,MIN,NYM,B,,,2,2,2023,1.36,-0.16,-0.78,4.28,,596019,643446,1,9,Top,,,,,543877,,,-2.0772415459976847,-123.14261799400296,3.856762860206785,14.182249251793086,28.19709905543458,-34.892849604365054,3.19,1.46,,,,83.9,3031,6.2,716639,643377,543877,456781,571657,668904,621043,670242,650489,596146,54.35,,,,,,,,63,6,Sweeper,0,0,0,0,0,0,0,0,Standard,Standard,51,0.0,0.13
2715,FF,2023-09-10,96.8,-1.0,5.57,"Jax, Griffin",621466,643377,,foul,,,,,11,DJ Stewart doubles (6) on a line drive to center fielder Willi Castro.   Francisco Lindor scores.    Jeff McNeil scores.,R,L,R,MIN,NYM,S,,,2,2,2023,-0.43,1.53,-0.49,3.64,,596019,643446,1,9,Top,,,,,543877,,,2.3562138912916994,-141.02312291987863,-3.111131049477578,-6.272398539011505,32.21780628149137,-11.274997182649754,3.1,1.4,153,83.0,11,97.1,2443,6.4,716639,643377,543877,456781,571657,668904,621043,670242,650489,596146,54.12,,,,,,,,63,5,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,210,0.0,0.0
2781,FF,2023-09-10,96.3,-1.0,5.52,"Jax, Griffin",621466,643377,,swinging_strike,,,,,3,DJ Stewart doubles (6) on a line drive to center fielder Willi Castro.   Francisco Lindor scores.    Jeff McNeil scores.,R,L,R,MIN,NYM,S,,,2,1,2023,-0.48,1.41,0.51,3.09,,596019,643446,1,9,Top,,,,,543877,,,5.113332319543487,-140.18246940860033,-4.087941324638232,-7.487259683889247,31.61979089592113,-12.865470441297257,3.1,1.4,,,,96.5,2357,6.4,716639,643377,543877,456781,571657,668904,621043,670242,650489,596146,54.12,,,,,,,,63,4,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,213,0.0,-0.138
2831,ST,2023-09-10,87.1,-1.12,5.42,"Jax, Griffin",621466,643377,,called_strike,,,,,6,DJ Stewart doubles (6) on a line drive to center fielder Willi Castro.   Francisco Lindor scores.    Jeff McNeil scores.,R,L,R,MIN,NYM,S,,,2,0,2023,0.63,-0.07,0.66,2.31,,596019,643446,1,9,Top,,,,,543877,,,3.0015824543452143,-126.93847102880332,-1.1600119820553043,6.173584671650044,26.053793159531622,-32.9539634440967,3.1,1.4,,,,87.4,2911,6.4,716639,643377,543877,456781,571657,668904,621043,670242,650489,596146,54.12,,,,,,,,63,3,Sweeper,0,0,0,0,0,0,0,0,Standard,Standard,38,0.0,-0.167
2935,FF,2023-09-10,97.1,-0.99,5.62,"Jax, Griffin",621466,643377,,ball,,,,,11,DJ Stewart doubles (6) on a line drive to center fielder Willi Castro.   Francisco Lindor scores.    Jeff McNeil scores.,R,L,R,MIN,NYM,B,,,1,0,2023,-0.56,1.54,-0.95,3.96,,596019,643446,1,9,Top,,,,,543877,,,1.3757333108183716,-141.3747437014834,-2.4273263639995557,-7.829836650323592,32.40654945766712,-11.19013043576197,3.17,1.54,,,,97.1,2452,6.3,716639,643377,543877,456781,571657,668904,621043,670242,650489,596146,54.24,,,,,,,,63,2,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,207,0.0,0.146
3062,FF,2023-09-10,96.8,-0.94,5.55,"Jax, Griffin",621466,643377,,ball,,,,,11,DJ Stewart doubles (6) on a line drive to center fielder Willi Castro.   Francisco Lindor scores.    Jeff McNeil scores.,R,L,R,MIN,NYM,B,,,0,0,2023,-0.73,1.5,-0.41,3.63,,596019,643446,1,9,Top,,,,,543877,,,3.072200119667204,-140.9283292480612,-3.0125583789771238,-10.412745030106002,31.40483701037492,-11.729600727571537,3.2,1.53,,,,97.1,2436,6.4,716639,643377,543877,456781,571657,668904,621043,670242,650489,596146,54.13,,,,,,,,63,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,214,0.0,0.084
3137,ST,2023-09-10,86.9,-1.02,5.5,"Jax, Griffin",624413,643377,strikeout,swinging_strike,,,,,6,Pete Alonso strikes out swinging.,R,R,R,MIN,NYM,S,2,,1,2,2023,1.31,-0.04,0.59,2.75,,596019,643446,0,9,Top,,,,,543877,,,1.1683652629883494,-126.5385930581771,-0.3338252326958802,13.882290570213147,25.977410609726476,-32.75961970006855,3.39,1.61,,,,86.9,3018,6.2,716639,643377,543877,456781,571657,668904,621043,670242,650489,596146,54.26,,,0.0,1,0,0,,62,5,Sweeper,0,0,0,0,0,0,0,0,Standard,Standard,45,0.112,-0.341
3218,ST,2023-09-10,86.3,-1.04,5.59,"Jax, Griffin",624413,643377,,foul,,,,,5,Pete Alonso strikes out swinging.,R,R,R,MIN,NYM,S,,,1,2,2023,1.02,-0.84,0.21,2.22,,596019,643446,0,9,Top,,,,,543877,,,0.9119129539245028,-125.64696487450716,-0.0644802227344332,10.520100937162551,26.99611495131215,-41.23039281741881,3.39,1.61,150,65.4,62,86.1,3155,6.3,716639,643377,543877,456781,571657,668904,621043,670242,650489,596146,54.21,,,,,,,,62,4,Sweeper,0,0,0,0,0,0,0,0,Standard,Standard,39,0.0,0.0
3337,ST,2023-09-10,86.8,-1.0,5.53,"Jax, Griffin",624413,643377,,swinging_strike,,,,,2,Pete Alonso strikes out swinging.,R,R,R,MIN,NYM,S,,,1,1,2023,1.02,-0.41,0.12,3.34,,596019,643446,0,9,Top,,,,,543877,,,0.5923906990148372,-126.34877206710836,1.8068920695126875,10.781127881525611,26.119846423267727,-37.11864800677336,3.39,1.61,,,,86.8,2959,6.3,716639,643377,543877,456781,571657,668904,621043,670242,650489,596146,54.21,,,,,,,,62,3,Sweeper,0,0,0,0,0,0,0,0,Standard,Standard,47,0.0,-0.155
3460,SI,2023-09-10,97.6,-0.91,5.58,"Jax, Griffin",624413,643377,,blocked_ball,,,,,14,Pete Alonso strikes out swinging.,R,R,R,MIN,NYM,B,,,0,1,2023,-1.4,0.96,0.74,0.13,,596019,643446,0,9,Top,,,,,543877,,,7.655588355497356,-141.5758651516568,-11.342072536960949,-20.56658550776245,32.99385208334079,-16.729594375410706,3.39,1.64,,,,97.5,2436,6.4,716639,643377,543877,456781,571657,668904,621043,670242,650489,596146,54.07,,,,,,,,62,2,Sinker,0,0,0,0,0,0,0,0,Standard,Standard,211,0.0,0.071
3617,ST,2023-09-10,88.3,-1.11,5.48,"Jax, Griffin",624413,643377,,called_strike,,,,,14,Pete Alonso strikes out swinging.,R,R,R,MIN,NYM,S,,,0,0,2023,0.82,-0.06,0.6,1.48,,596019,643446,0,9,Top,,,,,543877,,,2.4708796257780303,-128.46553921635962,-3.462148432335928,8.451015944856472,29.2746489979138,-32.24866638035291,3.57,1.74,,,,88.2,3082,6.4,716639,643377,543877,456781,571657,668904,621043,670242,650489,596146,54.06,,,,,,,,62,1,Sweeper,0,0,0,0,0,0,0,0,Standard,Standard,43,0.0,-0.095
3685,ST,2023-09-10,88.1,-1.09,5.52,"Jax, Griffin",643446,643377,hit_by_pitch,hit_by_pitch,,,,,14,Jeff McNeil hit by pitch.,R,L,R,MIN,NYM,B,,,0,2,2023,1.33,-0.11,1.98,1.04,,596019,,0,9,Top,,,,,543877,,,4.690149274378216,-128.22526859249547,-4.544384622223504,13.601235557807396,27.916149901338777,-32.57158487196838,3.47,1.63,,,,88.0,3048,6.3,716639,643377,543877,456781,571657,668904,621043,670242,650489,596146,54.19,,,0.7,1,0,0,,61,4,Sweeper,0,0,0,0,0,0,0,0,Standard,Standard,43,-0.019,0.511
3793,FF,2023-09-10,97.2,-1.12,5.65,"Jax, Griffin",643446,643377,,foul,,,,,1,Jeff McNeil hit by pitch.,R,L,R,MIN,NYM,S,,,0,2,2023,-0.51,1.34,-0.67,3.25,,596019,,0,9,Top,,,,,543877,,,2.362470607594409,-141.50847106450723,-3.968110075623395,-7.383463042955883,33.22187270161541,-13.46192640560971,3.47,1.63,,,,97.1,2482,6.3,716639,643377,543877,456781,571657,668904,621043,670242,650489,596146,54.23,,,,,,,,61,3,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,208,0.0,0.0
3951,ST,2023-09-10,86.6,-1.07,5.62,"Jax, Griffin",643446,643377,,foul_bunt,,,,,2,Jeff McNeil hit by pitch.,R,L,R,MIN,NYM,S,,,0,1,2023,1.35,-0.22,0.2,3.11,,596019,,0,9,Top,,,,,543877,,,0.2685165482258175,-126.11546115669913,0.6584362573698128,14.311090401044522,26.136468659429863,-34.833997678022705,3.47,1.63,3,,,86.5,3081,6.3,716639,643377,543877,456781,571657,668904,621043,670242,650489,596146,54.25,,,,,,,,61,2,Sweeper,0,0,0,0,0,0,0,0,Standard,Standard,44,0.0,-0.082
4036,ST,2023-09-10,86.9,-1.1,5.59,"Jax, Griffin",643446,643377,,called_strike,,,,,1,Jeff McNeil hit by pitch.,R,L,R,MIN,NYM,S,,,0,0,2023,1.26,-0.16,-0.64,3.2,,596019,,0,9,Top,,,,,543877,,,-1.5064762259218896,-126.53424529069534,0.7908042118990988,13.857183555115856,26.95050311083202,-34.24122846902863,3.57,1.72,,,,86.7,3097,6.3,716639,643377,543877,456781,571657,668904,621043,670242,650489,596146,54.25,,,,,,,,61,1,Sweeper,0,0,0,0,0,0,0,0,Strategic,Standard,49,0.0,-0.071
4260,FF,2023-09-10,96.0,-1.04,5.58,"Jax, Griffin",596019,643377,double,hit_into_play,,,,,6,Francisco Lindor doubles (32) on a fly ball to left fielder Matt Wallner.,R,L,R,MIN,NYM,X,7,fly_ball,1,0,2023,-0.68,1.38,0.42,2.51,,,,0,9,Top,75.55,139.97,,,543877,,,5.413429060713714,-139.5778818584406,-5.628284065868076,-10.1418071773459,34.443823322791026,-13.02607626162243,3.32,1.52,196,76.8,56,95.7,2400,6.4,716639,643377,543877,456781,571657,668904,621043,670242,650489,596146,54.1,0.071,0.071,1.25,1,1,1,3,60,2,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,213,-0.172,0.601
4269,ST,2023-09-10,87.6,-1.2,5.53,"Jax, Griffin",596019,643377,,ball,,,,,14,Francisco Lindor doubles (32) on a fly ball to left fielder Matt Wallner.,R,L,R,MIN,NYM,B,,,0,0,2023,0.74,-0.25,1.16,0.64,,,,0,9,Top,,,,,543877,,,4.1490488935474215,-127.46274173368082,-5.145629315131377,7.187780683405053,26.56465797089866,-34.03455969362765,3.22,1.4,,,,87.4,3030,6.2,716639,643377,543877,456781,571657,668904,621043,670242,650489,596146,54.28,,,,,,,,60,1,Sweeper,0,0,0,0,0,0,0,0,Standard,Standard,39,0.0,0.037
3300,ST,2023-09-10,80.2,3.0,5.61,"Raley, Brooks",596146,548384,strikeout,called_strike,,,,,9,Max Kepler called out on strikes.,R,L,L,MIN,NYM,S,2,,2,2,2023,-1.91,0.3,0.73,2.14,,,,2,8,Bot,,,,,553882,,,-1.384854505126168,-116.65792578532825,-1.413426580789524,-16.936835461496937,25.84436950733429,-29.381865144471973,3.47,1.66,,,,79.2,3095,6.0,716639,548384,553882,624413,677595,683146,596019,643446,607043,621466,54.47,,,0.0,1,0,0,,59,5,Sweeper,0,0,0,0,0,0,0,0,Strategic,Standard,293,-0.025,-0.092
3524,SI,2023-09-10,89.9,2.8,5.73,"Raley, Brooks",596146,548384,,ball,,,,,13,Max Kepler called out on strikes.,R,L,L,MIN,NYM,B,,,1,2,2023,0.8,0.86,-1.69,2.41,,,,2,8,Bot,,,,,553882,,,-12.64795205428054,-130.28465803685748,-3.974306085128626,11.845282672053266,29.001100911224704,-21.63393362193278,3.54,1.71,,,,88.6,2268,5.9,716639,548384,553882,624413,677595,683146,596019,643446,607043,621466,54.64,,,,,,,,59,4,Sinker,0,0,0,0,0,0,0,0,Strategic,Standard,69,0.0,0.017
3578,ST,2023-09-10,81.0,3.1,5.54,"Raley, Brooks",596146,548384,,foul,,,,,7,Max Kepler called out on strikes.,R,L,L,MIN,NYM,S,,,1,1,2023,-2.1,0.24,-0.77,1.76,,,,2,8,Bot,,,,,553882,,,-4.595875063065993,-117.82859354914588,-2.117620585362748,-18.271903123292685,26.53332715210265,-29.78129638648916,3.55,1.71,11,52.0,-8,80.1,3102,6.1,716639,548384,553882,624413,677595,683146,596019,643446,607043,621466,54.38,,,,,,,,59,3,Sweeper,0,0,0,0,0,0,0,0,Strategic,Standard,289,0.0,-0.028
3691,ST,2023-09-10,81.7,3.04,5.66,"Raley, Brooks",596146,548384,,called_strike,,,,,4,Max Kepler called out on strikes.,R,L,L,MIN,NYM,S,,,1,0,2023,-1.59,0.34,-0.56,2.36,,,,2,8,Bot,,,,,553882,,,-5.022105832710722,-118.879836295752,-1.441988127687072,-13.84004966470488,25.307777300100973,-28.869913329171247,3.44,1.65,,,,80.6,2938,5.8,716639,548384,553882,624413,677595,683146,596019,643446,607043,621466,54.68,,,,,,,,59,2,Sweeper,0,0,0,0,0,0,0,0,Strategic,Standard,290,0.0,-0.022
3794,FC,2023-09-10,87.6,2.82,5.78,"Raley, Brooks",596146,548384,,ball,,,,,13,Max Kepler called out on strikes.,R,L,L,MIN,NYM,B,,,0,0,2023,-0.59,0.27,-1.79,1.39,,,,2,8,Bot,,,,,553882,,,-9.85361393170223,-127.26722644816384,-5.040381930745559,-4.518085013188467,24.96796822682649,-28.37264293238864,3.55,1.7,,,,87.2,2726,6.0,716639,548384,553882,624413,677595,683146,596019,643446,607043,621466,54.45,,,,,,,,59,1,Cutter,0,0,0,0,0,0,0,0,Strategic,Standard,205,0.0,0.017
3956,CH,2023-09-10,85.4,2.8,5.85,"Raley, Brooks",668904,548384,field_out,hit_into_play,,,,,9,Royce Lewis flies out to center fielder Brandon Nimmo.,R,R,L,MIN,NYM,X,8,fly_ball,0,0,2023,1.34,0.15,0.8,2.2,,,,1,8,Bot,123.1,46.57,,,553882,,,-7.352816062526756,-124.0974237282431,-2.573719764790742,15.294276738096832,25.83133130326791,-30.263519576477076,3.5,1.66,376,95.9,30,84.7,2309,6.0,716639,548384,553882,624413,677595,683146,596019,643446,607043,621466,54.48,0.251,0.451,0.0,1,0,0,5,58,1,Changeup,0,0,0,0,0,0,0,0,Standard,Standard,113,-0.034,-0.171
4044,ST,2023-09-10,81.0,3.1,5.58,"Raley, Brooks",571657,548384,strikeout,called_strike,,,,,5,Kyle Farmer called out on strikes.,R,R,L,MIN,NYM,S,2,,0,2,2023,-1.91,0.23,-0.24,2.32,,,,0,8,Bot,,,,,553882,,,-3.785525227491058,-117.9408498794061,-1.001412009168306,-16.87457725170496,25.01353136915528,-30.112584836309512,3.46,1.63,,,,80.2,3012,6.0,716639,548384,553882,624413,677595,683146,596019,643446,607043,621466,54.54,,,0.0,1,0,0,,57,3,Sweeper,0,0,0,0,0,0,0,0,Standard,Standard,288,-0.046,-0.152
4170,CH,2023-09-10,85.4,2.67,5.77,"Raley, Brooks",571657,548384,,swinging_strike,,,,,6,Kyle Farmer called out on strikes.,R,R,L,MIN,NYM,S,,,0,1,2023,1.5,0.16,0.53,2.62,,,,0,8,Bot,,,,,553882,,,-7.95398571053376,-124.09168678316688,-1.3661435179051196,17.149256472106877,26.61240028831643,-30.49642342832484,3.37,1.51,,,,84.1,2280,5.7,716639,548384,553882,624413,677595,683146,596019,643446,607043,621466,54.84,,,,,,,,57,2,Changeup,0,0,0,0,0,0,0,0,Standard,Standard,112,0.0,-0.048
4362,SI,2023-09-10,90.2,2.78,5.72,"Raley, Brooks",571657,548384,,called_strike,,,,,6,Kyle Farmer called out on strikes.,R,R,L,MIN,NYM,S,,,0,0,2023,1.31,0.4,0.78,2.46,,,,0,8,Bot,,,,,553882,,,-7.695965592571774,-131.0398056087568,-2.961949473607012,16.754522258419453,28.88993407193794,-27.13064913026684,3.43,1.6,,,,89.3,2361,5.9,716639,548384,553882,624413,677595,683146,596019,643446,607043,621466,54.56,,,,,,,,57,1,Sinker,0,0,0,0,0,0,0,0,Standard,Standard,133,0.0,-0.038
8,CU,2023-09-10,82.7,-1.58,5.76,"López, Pablo",607043,641154,field_out,hit_into_play,,,,,4,"Brandon Nimmo grounds out, third baseman Royce Lewis to first baseman Alex Kirilloff.",R,L,R,MIN,NYM,X,5,ground_ball,2,2,2023,0.77,-0.83,-0.8,2.59,,,,2,8,Top,111.74,169.21,,,543877,,,0.2696575187804077,-120.36041638843804,0.9688984170642894,7.442704984885079,24.5161012494258,-40.66646613093688,3.52,1.73,9,102.1,-14,83.5,2512,6.9,716639,641154,543877,666135,456781,668904,621043,670242,650489,596146,53.6,0.2,0.18,0.0,1,0,0,2,56,5,Curveball,0,0,0,0,0,0,0,0,Strategic,Standard,44,0.025,-0.092
11,FF,2023-09-10,94.5,-1.88,5.54,"López, Pablo",607043,641154,,ball,,,,,12,"Brandon Nimmo grounds out, third baseman Royce Lewis to first baseman Alex Kirilloff.",R,L,R,MIN,NYM,B,,,1,2,2023,-0.44,1.02,0.07,4.67,,,,2,8,Top,,,,,543877,,,6.153805077654284,-137.57022561565697,1.1890588809409914,-6.89328041610969,30.04122549869481,-19.68956320500954,3.4,1.73,,,,96.1,2231,7.2,716639,641154,543877,666135,456781,668904,621043,670242,650489,596146,53.34,,,,,,,,56,4,4-Seam Fastball,0,0,0,0,0,0,0,0,Strategic,Standard,210,0.0,0.017
18,ST,2023-09-10,84.0,-2.18,5.37,"López, Pablo",607043,641154,,called_strike,,,,,5,"Brandon Nimmo grounds out, third baseman Royce Lewis to first baseman Alex Kirilloff.",R,L,R,MIN,NYM,S,,,1,1,2023,1.21,-0.22,0.0,2.55,,,,2,8,Top,,,,,543877,,,2.698244887928882,-122.2469576516249,0.3721060130320786,11.449862467348447,26.654663831017583,-34.63753906724274,3.31,1.67,,,,84.8,2505,7.1,716639,641154,543877,666135,456781,668904,621043,670242,650489,596146,53.44,,,,,,,,56,3,Sweeper,0,0,0,0,0,0,0,0,Strategic,Standard,49,0.0,-0.028
22,ST,2023-09-10,83.6,-2.21,5.34,"López, Pablo",607043,641154,,ball,,,,,11,"Brandon Nimmo grounds out, third baseman Royce Lewis to first baseman Alex Kirilloff.",R,L,R,MIN,NYM,B,,,0,1,2023,1.41,-0.24,-1.1,2.76,,,,2,8,Top,,,,,543877,,,-0.2257209659244788,-121.7001366902421,1.1001172703754534,13.836521404609,28.27929483428253,-35.050455618869705,3.36,1.69,,,,84.3,2404,7.2,716639,641154,543877,666135,456781,668904,621043,670242,650489,596146,53.33,,,,,,,,56,2,Sweeper,0,0,0,0,0,0,0,0,Standard,Standard,53,0.0,0.013
27,FF,2023-09-10,95.1,-1.89,5.42,"López, Pablo",607043,641154,,foul,,,,,3,"Brandon Nimmo grounds out, third baseman Royce Lewis to first baseman Alex Kirilloff.",R,L,R,MIN,NYM,S,,,0,0,2023,-0.5,1.23,0.62,3.12,,,,2,8,Top,,,,,543877,,,7.826941167008877,-138.27573438039155,-3.167755940317208,-8.08110816158575,29.589372082671574,-15.909083866751311,3.52,1.73,172,80.9,71,96.8,2256,7.2,716639,641154,543877,666135,456781,668904,621043,670242,650489,596146,53.3,,,,,,,,56,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Strategic,Standard,216,0.0,-0.017
30,FF,2023-09-10,95.4,-1.96,5.36,"López, Pablo",553882,641154,strikeout,swinging_strike,,,,,1,Omar Narvaez strikes out swinging.,R,L,R,MIN,NYM,S,2,,2,2,2023,-0.71,1.29,-0.53,3.11,,,,1,8,Top,,,,,543877,,,5.430149138782036,-138.86009829063966,-3.2536136831154336,-10.340132360681276,29.960301703154407,-14.951683670505592,3.24,1.57,,,,97.1,2246,7.2,716639,641154,543877,666135,456781,668904,621043,670242,650489,596146,53.33,,,0.0,1,0,0,,55,5,4-Seam Fastball,0,0,0,0,0,0,0,0,Strategic,Standard,212,0.034,-0.15
39,FF,2023-09-10,95.5,-1.97,5.4,"López, Pablo",553882,641154,,ball,,,,,11,Omar Narvaez strikes out swinging.,R,L,R,MIN,NYM,B,,,1,2,2023,-0.75,1.2,-1.11,3.64,,,,1,8,Top,,,,,543877,,,4.045462170828962,-139.12873088461183,-1.757863859840257,-10.616145564899774,30.21455734919153,-16.403360473244433,3.31,1.7,,,,97.4,2232,7.2,716639,641154,543877,666135,456781,668904,621043,670242,650489,596146,53.28,,,,,,,,55,4,4-Seam Fastball,0,0,0,0,0,0,0,0,Strategic,Standard,215,0.0,0.029
44,CH,2023-09-10,89.4,-2.02,5.46,"López, Pablo",553882,641154,,foul,,,,,7,Omar Narvaez strikes out swinging.,R,L,R,MIN,NYM,S,,,1,1,2023,-1.63,0.47,-0.65,1.73,,,,1,8,Top,,,,,543877,,,6.901480673077331,-129.9635030715147,-4.17327285528972,-19.89450028505012,28.87553059053607,-26.154792241331272,3.24,1.57,181,67.7,38,90.4,2089,7.1,716639,641154,543877,666135,456781,668904,621043,670242,650489,596146,53.43,,,,,,,,55,3,Changeup,0,0,0,0,0,0,0,0,Strategic,Standard,239,0.0,-0.044
53,CH,2023-09-10,88.7,-2.02,5.52,"López, Pablo",553882,641154,,ball,,,,,13,Omar Narvaez strikes out swinging.,R,L,R,MIN,NYM,B,,,0,1,2023,-1.66,0.46,-0.69,1.62,,,,1,8,Top,,,,,543877,,,6.836911361770206,-128.913261804354,-4.450453027282188,-19.894334868220422,28.99937554012569,-26.251463268869344,3.37,1.78,,,,89.7,2102,7.2,716639,641154,543877,666135,456781,668904,621043,670242,650489,596146,53.31,,,,,,,,55,2,Changeup,0,0,0,0,0,0,0,0,Strategic,Standard,236,0.0,0.02
61,FF,2023-09-10,95.4,-1.93,5.53,"López, Pablo",553882,641154,,foul,,,,,12,Omar Narvaez strikes out swinging.,R,L,R,MIN,NYM,S,,,0,0,2023,-0.43,1.37,0.05,3.48,,,,1,8,Top,,,,,543877,,,6.299002681901524,-138.81259080642283,-2.883574656067367,-6.994112639931223,31.967897357525185,-13.98954459154774,3.24,1.57,192,74.4,61,97.2,2345,7.4,716639,641154,543877,666135,456781,668904,621043,670242,650489,596146,53.14,,,,,,,,55,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Strategic,Standard,210,0.0,-0.026
67,ST,2023-09-10,85.4,-2.25,5.25,"López, Pablo",683146,641154,strikeout,foul_tip,,,,,14,Brett Baty strikes out on a foul tip.,R,L,R,MIN,NYM,S,2,,2,2,2023,1.29,-0.02,0.6,1.13,,,,0,8,Top,,,,,543877,,,4.152780026549807,-124.15080557818492,-3.2826081196146584,12.25370771423203,28.741502456742488,-31.89255436210876,3.71,1.73,,,,86.0,2697,7.1,716639,641154,543877,666135,456781,668904,621043,670242,650489,596146,53.4,,,0.0,1,0,0,,54,5,Sweeper,0,0,0,0,0,0,0,0,Strategic,Standard,55,0.046,-0.213
73,FF,2023-09-10,94.4,-2.05,5.52,"López, Pablo",683146,641154,,ball,,,,,12,Brett Baty strikes out on a foul tip.,R,L,R,MIN,NYM,B,,,1,2,2023,-0.56,1.34,0.0,4.08,,,,0,8,Top,,,,,543877,,,6.686222841551817,-137.35764958621556,-1.037680637677251,-8.657584675415864,31.703924321310332,-15.191807698918495,3.55,1.65,,,,95.7,2353,7.1,716639,641154,543877,666135,456781,668904,621043,670242,650489,596146,53.37,,,,,,,,54,4,4-Seam Fastball,0,0,0,0,0,0,0,0,Strategic,Standard,214,0.0,0.04
86,FF,2023-09-10,94.5,-1.96,5.55,"López, Pablo",683146,641154,,swinging_strike,,,,,1,Brett Baty strikes out on a foul tip.,R,L,R,MIN,NYM,S,,,1,1,2023,-0.47,1.35,-0.56,3.42,,,,0,8,Top,,,,,543877,,,4.754113007322408,-137.56623431772982,-2.8959297583928847,-7.004208382613859,31.16609555588721,-14.662070084217277,3.71,1.73,,,,95.8,2315,7.0,716639,641154,543877,666135,456781,668904,621043,670242,650489,596146,53.46,,,,,,,,54,3,4-Seam Fastball,0,0,0,0,0,0,0,0,Strategic,Standard,213,0.0,-0.054
101,CH,2023-09-10,88.3,-2.08,5.48,"López, Pablo",683146,641154,,ball,,,,,13,Brett Baty strikes out on a foul tip.,R,L,R,MIN,NYM,B,,,0,1,2023,-1.49,0.4,-0.99,0.94,,,,0,8,Top,,,,,543877,,,5.858025736645407,-128.43983499644273,-5.8831292629151095,-17.744697252245814,26.15192542848832,-26.7366613888974,3.45,1.68,,,,89.5,2064,7.0,716639,641154,543877,666135,456781,668904,621043,670242,650489,596146,53.47,,,,,,,,54,2,Changeup,0,0,0,0,0,0,0,0,Strategic,Standard,251,0.0,0.027
116,CH,2023-09-10,86.4,-2.09,5.62,"López, Pablo",683146,641154,,called_strike,,,,,4,Brett Baty strikes out on a foul tip.,R,L,R,MIN,NYM,S,,,0,0,2023,-1.46,0.61,-0.73,2.72,,,,0,8,Top,,,,,543877,,,6.286869742095915,-125.82187714500796,-2.0022420014927063,-16.773090763809773,23.843355284993866,-25.46169292306744,3.66,1.69,,,,87.6,2092,6.9,716639,641154,543877,666135,456781,668904,621043,670242,650489,596146,53.63,,,,,,,,54,1,Changeup,0,0,0,0,0,0,0,0,Strategic,Standard,238,0.0,-0.038
